Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Uruguay,URY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.40E-06,8.77E-06,9.82E-06,1.18E-05,1.65E-05,2.68E-05,4.62E-05,8.24E-05,0.000178264,0.000226538,0.000236024,0.00031082,0.000525806,0.001533114,0.001969853,0.00326952,0.004815724,0.007493589,0.011000713,0.01971418,0.030510197,0.038853088,0.04590969,0.070577446,0.11034756,0.192023692,0.328290107,0.56723275,0.990594808,1.744234049,3.607715738,7.244587866,11.5640736,17.09770588,23.75849034,33.51095311,42.36848036,54.01352755,60.70251177,63.3285608,65.56995393,68.73476535,77.40653349,90.21083985,99.32669572,100,106.5333346,116.5660832,125.9188053,135.6744177,142.3319957,155.1556467,168.4331714,182.1667571,199.2398744,217.2039005,233.1585934,242.5425386,
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,17.13404695,17.36538295,17.58151853,17.77287332,18.04016662,18.38650639,18.91949049,19.51569649,20.36798369,21.37792781,22.50951969,23.65248572,24.67645393,26.01935641,28.35669161,30.98292507,32.68355918,34.71090988,37.14805765,40.21496332,43.841764,47.93493762,50.9086964,52.91875858,54.79644173,56.54971546,57.69067607,59.16253568,61.23375903,63.61453954,65.96774104,68.16348593,69.71730707,71.37606411,72.89504159,74.41539645,75.77388927,77.07076215,77.90717737,79.09940796,80.89933065,82.74294622,84.01315353,85.68842308,88.04461578,90.87757302,93.66957436,96.16243683,98.0487711,98.79338756,100,102.0646275,103.9447105,105.6234249,107.5190214,108.6849927,110.0715959,112.052133,
Uzbekistan,UZB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002769035,0.002732841,0.002770569,0.002880829,0.005494527,0.044623764,0.526061898,7.04183969,33.16311822,60.20938374,100,138.9979556,200.3174087,295.1522379,428.5287955,623.2781666,790.3471079,914.0215863,1109.385761,1371.644992,1665.178741,2111.871361,2475.289366,2882.617399,3360.348046,3861.364367,4412.577629,4939.823797,5388.105981,5818.203291,7018.628579,
St. Vincent and the Grenadines,VCT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.565102961,6.729380757,6.732997963,6.779174031,7.040078359,7.143818583,7.612717873,8.505514103,8.787099736,9.266192672,9.271624683,9.663226786,10.27811613,12.89228485,16.1730652,18.67489987,20.11559443,27.60935276,31.00651582,35.0451995,39.61965424,46.95444412,50.08139768,52.67971264,54.58619027,55.45238502,57.99353412,63.02978158,63.16650497,66.64154315,71.62007539,75.07724432,76.98096381,76.06119049,77.86443398,78.88494701,81.69795727,82.80727345,85.46719704,87.01970408,86.83073875,92.64871313,93.59269369,90.65828248,94.29731634,97.07651612,99.99981813,108.409632,108.4311075,107.4900408,112.2585711,111.8879182,113.1051608,115.6012655,115.2453059,118.055083,118.1133813,119.303367,
"Venezuela, RB",VEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.178324867,0.181915849,0.183125688,0.19213516,0.19143098,0.195579689,0.200752628,0.205639403,0.207829666,0.211527915,0.220746859,0.238920192,0.253897565,0.282335094,0.423807475,0.43339823,0.460240942,0.499124063,0.529504124,0.645706871,0.826680683,0.930895158,0.970779393,1.006069715,1.434165021,1.583608039,1.564971772,2.150968013,2.548846762,4.821478151,6.833994814,8.299860488,10.64407826,14.01248455,22.82503201,34.63924617,74.6561376,100,118.8902867,150.0308748,194.219206,209.7507295,279.016453,376.4873792,504.318866,653.6177225,770.643502,889.696192,1157.783478,1248.457217,1822.03927,2334.928584,2663.206235,3608.71568,5068.097987,,,,
British Virgin Islands,VGB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,44.01125402,46.08212565,48.0218897,50.77989601,55.32390965,56.28607377,63.4188527,67.27855478,72.22926674,78.47626528,85.70419218,93.99519272,100,103.8980171,107.8000257,110.9940563,113.7896974,117.3979852,121.2969515,126.306394,,,,,,,,,,,,,84.01439219,89.04074265,95.16533066,107.2999758,105.0618148,107.690583,94.40248778,100,102.3107758,108.8318357,123.7160121,120.692974,117.3307418,121.453958,123.943662,,
Vietnam,VNM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.02695343,0.134247781,0.620971599,3.173414833,5.38492718,7.651717561,13.20276201,17.51071558,20.56020226,24.04563272,28.14305553,30.59059153,32.60877667,35.49069605,37.525982,38.80517805,39.82275257,41.69399511,44.65827241,48.42444392,57.53333342,62.46333483,68.4786949,84.0050859,89.22652547,100,121.2606593,134.5096399,140.9131796,146.0739611,145.7952693,147.4145433,153.4375893,
Vanuatu,VUT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,37.21890689,39.6813831,42.63765102,41.93518683,42.69417713,47.88854046,46.24086108,44.86524697,52.2480173,57.37434612,61.07598754,60.46711213,66.69245939,68.5455277,69.94968462,71.59079464,72.8175224,74.33014727,76.69225443,82.94812023,85.49890012,87.36670167,90.61895551,93.14070224,93.87505802,95.86720549,96.2716705,100,105.4725395,113.1961415,115.8124066,118.8436231,122.5264941,123.0334024,126.3025476,128.8084538,132.0087322,134.8963113,138.3659728,
World,WLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,16.89634471,19.92024394,23.08071815,23.4359263,23.36334383,24.41876625,28.90546753,28.09839965,30.62906501,32.50091986,35.28493953,35.51596174,59.74777285,55.5800898,58.13124583,65.01189705,67.23117189,68.89972689,70.89229259,72.61268355,74.38003827,76.32703514,81.68150096,82.38076103,90.01192681,89.88800264,97.6201758,100,101.7176879,104.0710045,108.192387,110.0517191,110.3750737,113.4011089,111.613642,112.7845094,
Kosovo,XKX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.23314103,96.06452419,87.08102127,79.57457721,89.90279737,87.30074025,86.96503021,89.9228085,99.99875864,101.4205253,106.1899937,110.7988676,113.1567763,115.1921455,118.9763864,119.223584,119.7565451,121.4063979,
"Yemen, Rep.",YEM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99670262,111.9925195,126.7438889,147.4993514,178.1561542,259.6507344,355.1245377,402.2940045,368.7522268,492.1462208,608.0566675,624.2014414,678.149402,751.9335239,857.9979766,1016.615036,1155.200953,1281.060445,1542.111692,1407.866705,1740.352617,2055.594289,2176.733727,2377.188201,2547.473818,3224.668529,3387.565269,4053.318033,
South Africa,ZAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.934713095,0.947348933,0.950978877,0.982119206,1.001662202,1.031252555,1.076339861,1.119677699,1.162200256,1.250380204,1.303992361,1.382319556,1.535136406,1.817810859,2.107484437,2.335514766,2.57934393,2.867292409,3.200236281,3.682387536,4.598522566,5.064534472,5.772806522,6.726603381,7.498653153,8.759565396,10.26203401,11.74787382,13.52759113,15.85765397,18.31196279,21.17813366,24.26331473,27.41307228,30.03405025,33.10157087,35.71847486,38.57141219,41.57496417,44.49691718,48.41100025,52.1105011,58.47073567,61.85827913,65.89578516,69.48651446,73.83306903,80.36685195,87.46445766,94.02824608,100.000016,106.532248,112.1601032,119.0638461,125.668324,132.1042663,141.0528221,148.8673788,
Zambia,ZMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.002265242,0.002182429,0.002228076,0.002237068,0.00232841,0.002574967,0.003183736,0.003192106,0.003700924,0.004550146,0.004031684,0.003729448,0.003867829,0.004637135,0.005138972,0.004410785,0.005081427,0.005500849,0.006198438,0.007555219,0.008443933,0.009048402,0.009603847,0.011392981,0.013481455,0.019027368,0.034627594,0.056101168,0.075450632,0.136473092,0.281665341,0.542641175,1.440896568,3.510864681,6.345614017,8.28807784,10.30616343,12.92419084,15.10926735,17.81743325,23.62838786,29.61375586,35.35613654,41.58154736,49.78010754,58.06859455,66.51307629,75.13996245,83.13503841,87.75708522,100,111.1150629,118.8827116,130.4467569,137.5403641,146.7008897,166.613724,183.6138984,
Zimbabwe,ZWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.27369513,25.73737023,25.85823751,25.25115334,26.80258716,27.52736752,26.50060593,26.65339827,27.68387375,29.09030676,25.58401013,27.16081763,30.81491711,37.11676978,41.88766854,46.88643949,46.10441659,50.02790202,51.2692072,59.05224708,66.57605546,70.96946338,73.70800605,65.96755635,55.02040679,45.65777177,49.32221116,52.86816313,56.98401132,57.43585628,56.90719883,53.05042737,45.5545831,43.82755325,42.12017532,43.40001293,47.29923647,45.93746868,33.51200386,36.19524739,36.42251731,36.37484391,37.36167526,40.64997917,43.74406235,45.9910204,45.06306931,45.46633288,46.07977504,90.04387036,93.73423278,96.12743249,100,109.3706029,109.0948348,109.7579284,112.1297892,114.8690597,
